Indicator,Label_1,Label_2,X1_id,X2_id
1,Instrumental,Rock,133440,137593
1,Folk,Instrumental,12058,145457
1,International,Experimental,129887,43063
1,Pop,Instrumental,111385,122631
1,International,Rock,134956,14742
1,Electronic,Pop,115392,148585
1,Folk,Hip-Hop,10575,71252
1,Folk,Pop,12986,153956
1,Instrumental,Rock,126408,1270
1,Instrumental,Experimental,133447,18112
1,Pop,Experimental,27802,7379
1,Rock,Hip-Hop,75785,78984
1,Hip-Hop,Experimental,128666,7393
1,Electronic,Experimental,55786,9721
1,Pop,Folk,41820,78213
1,Electronic,International,140934,19459
1,Folk,Pop,12052,55288
1,Experimental,Pop,119379,126103
1,Rock,Instrumental,1270,128887
0,Folk,Folk,10575,67764
1,Experimental,Electronic,125239,52647
1,Folk,Rock,10381,3766
1,Hip-Hop,International,12526,38777
1,Hip-Hop,International,71691,91183
1,Rock,Folk,10668,78213
1,Experimental,Pop,125239,53591
1,Rock,Instrumental,108967,143239
1,Electronic,Pop,114282,52393
1,Instrumental,Hip-Hop,123468,75393
1,International,Pop,142569,51265
1,Electronic,Rock,114282,55714
1,Folk,Pop,125192,51260
1,Instrumental,Pop,121661,22478
1,Electronic,Hip-Hop,13708,17496
1,Pop,Experimental,107046,44804
1,Folk,Electronic,10443,64537
1,Pop,Electronic,127181,97961
0,Hip-Hop,Hip-Hop,149118,98569
1,Rock,Pop,26639,67760
1,International,Electronic,115271,73565
1,Folk,Electronic,126786,84264
1,Pop,Experimental,11198,134643
1,Pop,International,126406,33070
1,International,Hip-Hop,134956,144170
0,Folk,Folk,10443,72046
1,Electronic,Experimental,29816,43691
1,Pop,Electronic,67357,99135
1,Experimental,International,127155,80687
1,Pop,Electronic,126362,48437
1,International,Rock,131950,57500
1,Experimental,Hip-Hop,113203,89860
1,Instrumental,Hip-Hop,132675,134825
1,Experimental,Hip-Hop,141972,6610
1,Instrumental,Experimental,141293,86140
1,Electronic,Pop,110103,11198
1,Electronic,Pop,127263,86119
1,Instrumental,International,52446,98656
1,Experimental,Folk,18112,84157
1,Electronic,International,40845,53302
1,International,Electronic,43589,57417
1,Electronic,International,144592,54443
1,Folk,Hip-Hop,150063,98573
0,International,International,121913,24747
1,Electronic,Experimental,104283,20424
1,Experimental,Rock,127155,141878
1,Pop,Hip-Hop,13362,24428
0,International,International,25802,4102
1,Pop,Experimental,51265,86140
1,Pop,Electronic,39661,99135
1,Pop,Experimental,11198,44853
1,International,Experimental,59718,7393
1,Rock,Experimental,1270,137551
1,Experimental,Hip-Hop,82886,98569
1,Experimental,Hip-Hop,40122,75393
1,Hip-Hop,Experimental,108846,112781
1,Electronic,Hip-Hop,112490,24424
1,Folk,Experimental,54062,615
1,Hip-Hop,Pop,144170,68355
1,Pop,International,39530,98348
1,Instrumental,Electronic,126717,55782
0,Rock,Rock,106876,7495
1,Folk,Instrumental,10443,114535
1,Instrumental,Experimental,126018,137551
1,Rock,Electronic,131657,99135
1,Instrumental,Pop,133440,55288
1,Folk,Rock,190,62337
1,Hip-Hop,Electronic,149118,26629
1,Rock,International,57500,91179
1,Rock,Electronic,106948,73344
1,Instrumental,International,114535,54443
0,Electronic,Electronic,26629,93940
0,Electronic,Electronic,114282,147191
1,Experimental,Folk,124870,134981
1,Pop,Experimental,11199,149776
0,Electronic,Electronic,140926,26859
1,Rock,Instrumental,107506,133551
1,Pop,Folk,127181,58135
1,International,Rock,62189,70402
1,Rock,International,129969,53724
1,Hip-Hop,Pop,147267,46736
1,Electronic,Hip-Hop,127263,129910
1,Folk,Electronic,12058,140926
1,Electronic,Experimental,144592,86140
1,Experimental,International,109106,54443
1,Electronic,Instrumental,108525,75433
1,Experimental,International,125239,80696
1,Experimental,Hip-Hop,64861,78849
1,International,Electronic,152254,56802
1,Pop,International,129372,129816
1,Instrumental,Experimental,120328,74380
1,Hip-Hop,Experimental,143290,86081
1,International,Electronic,4102,73565
1,Rock,Pop,108967,111385
0,Pop,Pop,39661,90589
1,Hip-Hop,Experimental,129910,82886
1,Electronic,Folk,64538,81085
1,Instrumental,Hip-Hop,133447,146152
1,Folk,Pop,10381,86119
1,International,Rock,131950,32081
1,Instrumental,Pop,120328,127181
1,Folk,Hip-Hop,12490,50264
1,Experimental,Pop,102092,138062
0,Experimental,Experimental,44804,68573
1,Experimental,International,128879,91183
1,Experimental,Rock,141972,88900
0,Instrumental,Instrumental,103519,143239
1,Rock,International,19187,6396
1,Rock,Electronic,256,52647
1,Electronic,Folk,147191,91933
1,Folk,International,116706,134935
1,Pop,Hip-Hop,54666,71252
1,Electronic,Pop,26629,41820
1,International,Hip-Hop,131941,143290
1,Instrumental,Folk,141290,85967
0,Hip-Hop,Hip-Hop,103800,89178
0,Pop,Pop,108461,39661
1,Pop,Folk,67760,67764
1,Electronic,Rock,127263,6788
1,Pop,Folk,126406,73675
1,Rock,Electronic,112733,121452
1,Experimental,Folk,119379,85967
0,Electronic,Electronic,29043,79605
1,Experimental,International,104434,129887
1,Instrumental,Pop,120773,126103
1,Hip-Hop,Rock,147267,19187
1,Folk,Hip-Hop,85967,89847
1,Instrumental,Folk,125612,42659
1,Folk,Rock,190,35571
1,Experimental,Hip-Hop,11237,97569
1,Rock,Instrumental,120518,93917
1,Folk,Experimental,140790,92565
1,Folk,Instrumental,12052,132675
1,International,Hip-Hop,129887,75393
1,Electronic,Rock,13708,35537
1,Pop,Rock,32328,9559
1,Instrumental,Hip-Hop,141290,144170
0,Electronic,Electronic,133024,55786
0,Rock,Rock,106877,114413
1,Rock,Pop,38557,54666
1,Electronic,Rock,104283,9559
0,Experimental,Experimental,102092,141972
1,Folk,Pop,116456,32336
1,Hip-Hop,Folk,71252,78213
1,Rock,Electronic,107506,124752
1,Instrumental,Electronic,120302,79605
1,Experimental,International,8416,98348
1,International,Instrumental,117942,133551
0,Electronic,Electronic,29816,52647
1,Instrumental,Pop,108021,129372
1,International,Pop,129816,153956
1,Folk,International,113359,134935
1,Experimental,Electronic,118195,21167
1,Folk,International,104008,33422
1,Folk,Experimental,116456,134631
1,Hip-Hop,Experimental,50264,88486
1,Electronic,Experimental,69193,7379
1,Pop,Instrumental,108461,97283
1,Instrumental,Experimental,116467,18112
1,Electronic,International,110690,27194
1,Hip-Hop,Pop,108846,11199
1,Folk,Hip-Hop,109906,142671
1,Hip-Hop,Electronic,111934,135986
1,Electronic,Rock,110690,131657
1,Rock,Instrumental,7495,97283
0,International,International,117942,80696
1,Instrumental,Rock,110652,122088
1,Pop,Hip-Hop,11198,130710
1,Experimental,Folk,38893,84157
1,Experimental,International,113203,6342
1,Pop,Folk,107046,84157
1,Electronic,Instrumental,126899,133561
1,Experimental,Hip-Hop,8416,98617
1,Rock,Hip-Hop,106877,34167
1,Instrumental,Pop,108021,51265
1,International,Instrumental,129887,130991
1,Folk,Experimental,116706,83960
1,Hip-Hop,International,108846,131950
0,Instrumental,Instrumental,130993,75429
1,Rock,Experimental,16819,64861
1,Instrumental,Folk,126018,68852
1,Hip-Hop,Folk,107020,91933
1,Experimental,Hip-Hop,43691,64516
1,Experimental,International,119379,54442
1,Hip-Hop,Experimental,103800,68549
0,Rock,Rock,129969,131657
1,Electronic,International,108525,121913
1,Folk,Experimental,126786,137551
1,Experimental,Pop,112781,153956
1,Pop,Instrumental,129372,80518
1,Experimental,Pop,104434,127181
0,International,International,38821,54443
1,Folk,Pop,10381,19689
1,Experimental,Hip-Hop,43063,71691
0,Rock,Rock,19187,75785
1,Experimental,Pop,104434,126362
1,Rock,Pop,122088,127298
1,International,Pop,25802,86119
1,Rock,Instrumental,106567,122631
1,Hip-Hop,Electronic,123968,85346
1,Rock,Pop,26638,85596
1,Rock,Pop,137593,55289
1,Folk,Instrumental,12986,52446
1,Instrumental,Rock,125612,74908
1,Hip-Hop,Instrumental,107020,120328
1,Rock,Folk,114397,12046
1,Hip-Hop,Rock,64516,88900
1,Experimental,International,127155,131941
1,Pop,Experimental,120188,7393
1,Rock,Hip-Hop,114397,149118
1,Experimental,International,18112,43594
1,Instrumental,International,120328,59657
1,Electronic,Experimental,125999,83960
1,International,Electronic,14602,55786
0,Hip-Hop,Hip-Hop,132961,50264
1,Electronic,Pop,144592,86634
1,Instrumental,International,145457,33422
1,Folk,International,54297,80773
1,International,Experimental,27194,29744
1,Hip-Hop,Instrumental,11777,120773
1,Instrumental,International,123484,80687
1,Rock,Instrumental,114397,133447
1,Hip-Hop,Folk,14391,85967
1,Hip-Hop,Folk,24428,88858
0,Pop,Pop,11198,32336
1,Folk,Instrumental,134981,52446
1,Folk,Pop,110927,46736
1,Folk,Pop,12046,51260
1,Folk,International,12484,98300
1,Hip-Hop,Pop,121312,126103
1,International,Experimental,131950,24217
1,Rock,Pop,106567,27802
1,Experimental,Folk,139330,212
1,Experimental,International,48863,51992
1,International,Rock,6342,7495
1,International,Rock,24747,74908
0,Electronic,Electronic,47070,64537
1,Instrumental,Pop,116467,96944
1,Folk,Experimental,109906,20424
1,Pop,Hip-Hop,69182,71230
1,Hip-Hop,Instrumental,132961,141293
1,International,Instrumental,59664,75433
1,Hip-Hop,Pop,142671,51260
1,Hip-Hop,Rock,107020,83791
1,Hip-Hop,Rock,108495,70402
0,Rock,Rock,110410,6788
1,Experimental,International,48863,80687
0,Instrumental,Instrumental,123485,80515
1,Pop,Electronic,51260,64538
1,International,Hip-Hop,54442,98569
1,International,Rock,115269,1270
1,Hip-Hop,Experimental,132961,44791
1,Pop,Folk,39661,47865
0,International,International,27194,59657
0,Experimental,Experimental,29744,44799
1,International,Hip-Hop,38821,98617
1,Instrumental,Rock,113789,120518
1,Pop,International,46736,6396
1,Electronic,Hip-Hop,64538,72468
1,Instrumental,Hip-Hop,122631,89447
1,Electronic,Pop,140260,55288
1,Hip-Hop,Pop,43867,91162
1,Experimental,Instrumental,128879,133971
1,Folk,Experimental,84157,86140
1,International,Rock,113699,40984
1,Instrumental,Hip-Hop,118068,72468
1,Rock,Experimental,10668,86081
0,International,International,4102,51992
1,Electronic,International,108339,19459
1,Instrumental,International,121661,59718
1,Folk,Hip-Hop,126489,89847
1,Pop,Electronic,11198,79605
1,Pop,Electronic,11198,112490
1,Experimental,International,104434,38821
1,Hip-Hop,Electronic,17496,52647
1,International,Hip-Hop,25802,64517
1,International,Instrumental,117942,139777
0,Experimental,Experimental,109106,113203
1,International,Electronic,129874,26629
1,Pop,Experimental,11198,20424
1,Instrumental,Rock,103519,87151
1,Pop,Instrumental,67357,80515
1,Pop,Electronic,111389,147191
1,Experimental,Electronic,124870,39607
1,Hip-Hop,Pop,150288,62449
1,Folk,International,45517,53302
0,Pop,Pop,121735,62751
1,Pop,Electronic,126406,85291
1,Instrumental,Rock,118068,55714
1,Instrumental,Hip-Hop,80515,89178
1,Pop,International,126103,36273
1,Folk,Hip-Hop,190,75393
1,Pop,Rock,54666,83791
1,Hip-Hop,Folk,11791,73675
1,Experimental,Pop,119379,27802
1,Rock,Electronic,120518,55782
1,Hip-Hop,Folk,71253,88858
1,Hip-Hop,Pop,64517,90587
1,Rock,Instrumental,26638,95725
1,International,Hip-Hop,62189,91309
1,Hip-Hop,Folk,71230,93075
1,Electronic,Pop,26651,39530
0,Instrumental,Instrumental,126018,141290
1,Folk,Rock,42659,96718
1,Pop,Rock,22478,3766
0,Electronic,Electronic,121452,13708
1,Instrumental,Folk,122631,72046
1,Hip-Hop,Folk,123968,81085
1,Experimental,Electronic,74380,97961
1,Experimental,Electronic,125239,40725
1,Instrumental,Rock,120771,129969
1,Electronic,Instrumental,48437,75429
1,Hip-Hop,Electronic,146152,73565
1,Instrumental,Folk,122631,210
1,Pop,Experimental,120189,43691
1,International,Hip-Hop,129874,4688
1,Hip-Hop,Rock,34167,3766
1,Hip-Hop,International,128666,62188
1,Hip-Hop,Instrumental,11777,126018
1,Pop,Folk,108461,212
1,Experimental,Pop,46238,55289
1,Experimental,Rock,74371,91455
1,Rock,Electronic,70402,73565
1,Folk,Hip-Hop,107571,98569
1,Instrumental,Experimental,133438,615
1,Folk,International,134981,43594
1,International,Electronic,129887,99135
1,Rock,International,26638,33070
1,Pop,Folk,126406,76437
0,International,International,19459,54443
0,Folk,Folk,67764,76437
1,International,Rock,62188,96935
1,Experimental,Hip-Hop,134631,147267
1,Instrumental,Electronic,123484,97961
0,Folk,Folk,85438,91933
1,Instrumental,International,120328,98348
1,Pop,Hip-Hop,69182,72786
1,Rock,Experimental,126670,20424
0,Rock,Rock,10668,6788
1,Hip-Hop,Folk,123440,212
1,Instrumental,International,125612,53724
0,Hip-Hop,Hip-Hop,107020,64516
1,Hip-Hop,Rock,123968,96718
1,Folk,Instrumental,125192,75436
1,Electronic,Experimental,127263,44853
1,Folk,Electronic,12986,27406
1,Instrumental,Rock,114006,38557
1,Folk,Experimental,58135,74371
1,Electronic,Instrumental,13708,80515
1,Rock,Pop,114413,27550
1,Rock,International,19187,56465
1,Instrumental,International,114006,129887
1,Electronic,Experimental,112490,9721
1,Experimental,Rock,104434,108967
0,International,International,56465,62188
1,Experimental,Electronic,127155,27406
1,International,Experimental,4102,68549
1,Pop,Electronic,126362,127263
1,Instrumental,Electronic,103519,140926
1,Experimental,Rock,118195,40984
1,Hip-Hop,International,144170,19459
1,Electronic,International,133016,91179
1,Folk,Electronic,113359,85346
1,Experimental,Hip-Hop,68573,72786
1,Instrumental,Electronic,133441,29043
1,Folk,Pop,129439,22475
1,Folk,Hip-Hop,49846,72468
1,Electronic,Folk,116878,12986
1,Experimental,Electronic,29744,69732
1,Instrumental,Hip-Hop,132678,6610
1,Experimental,Pop,44804,87190
1,Electronic,Instrumental,126899,128887
1,Pop,Folk,121594,91933
1,Folk,International,126786,73768
1,Instrumental,Electronic,133457,84198
1,Rock,Folk,112734,12052
1,Instrumental,International,20366,38777
1,Instrumental,Hip-Hop,126885,36985
0,Experimental,Experimental,48863,86081
1,Instrumental,Hip-Hop,125612,71253
1,Hip-Hop,Pop,134825,91162
1,Electronic,International,39607,98656
1,Folk,Pop,10381,108461
1,Instrumental,Pop,131325,138062
1,Instrumental,Folk,121661,85438
1,Rock,Folk,13325,68854
1,Electronic,International,140934,33070
0,Hip-Hop,Hip-Hop,147267,78849
1,Instrumental,Hip-Hop,120302,89860
1,Experimental,Folk,29744,42659
1,Experimental,Pop,119379,54666
1,Folk,Electronic,126786,26629
1,Electronic,International,108525,14602
1,Experimental,Electronic,102092,135986
1,Electronic,Folk,110690,49846
1,Instrumental,International,143305,33422
1,Instrumental,Electronic,75433,93940
1,Folk,Electronic,40244,97961
1,Instrumental,International,115473,19459
1,Experimental,Pop,137551,85956
0,Instrumental,Instrumental,120771,133440
1,Pop,Electronic,127298,56802
1,Folk,Instrumental,210,95725
0,Folk,Folk,126786,72046
0,Instrumental,Instrumental,116467,133447
1,Hip-Hop,Instrumental,71691,80515
1,Rock,Pop,114397,86119
1,Rock,Pop,114413,32328
1,Experimental,International,109106,98656
1,Electronic,Experimental,114282,20424
1,Experimental,International,128879,59685
1,Experimental,Folk,125239,131900
1,International,Electronic,107184,73344
1,International,Hip-Hop,4233,98573
1,Electronic,Folk,110103,49846
1,Instrumental,Rock,131325,35571
1,Experimental,Folk,88486,91933
1,Rock,Folk,14742,88858
1,Rock,Pop,138060,53591
1,Experimental,Electronic,109106,133016
1,Rock,Experimental,108967,86140
1,Experimental,Electronic,112781,133024
1,Folk,Rock,45517,96718
1,Instrumental,Folk,120302,93075
0,Folk,Folk,12058,78213
1,Electronic,Instrumental,112490,139777
1,Hip-Hop,Experimental,109686,68549
1,Instrumental,Hip-Hop,130993,144170
1,International,Instrumental,113271,141290
1,Experimental,Rock,109106,120518
0,Electronic,Electronic,110103,69193
1,Rock,Experimental,117885,149776
1,International,Pop,62188,69182
1,Pop,Electronic,11198,114282
1,Hip-Hop,Electronic,64516,69732
1,Experimental,Instrumental,119097,141290
1,Electronic,Rock,13708,37592
0,Pop,Pop,51265,96944
1,International,Experimental,59658,92565
1,Pop,Experimental,39661,69002
1,Instrumental,International,123485,98300
1,Electronic,Experimental,104284,43063
1,Electronic,Folk,29816,45517
1,Hip-Hop,Electronic,111934,93940
1,Electronic,Instrumental,115392,123485
1,Instrumental,Electronic,120328,64538
1,International,Pop,113699,53591
1,Hip-Hop,Experimental,121312,68549
1,Pop,Instrumental,127181,80518
1,Electronic,Experimental,104283,134631
1,Folk,Hip-Hop,190,24428
1,International,Experimental,121913,92887
1,Instrumental,Pop,115473,87190
0,Folk,Folk,125192,68852
1,Folk,Rock,110927,35571
1,Instrumental,International,128887,43589
1,Experimental,Rock,43063,70402
1,Instrumental,Electronic,143305,26859
1,Instrumental,Folk,75429,81085
1,International,Pop,6396,85956
0,International,International,14602,25802
1,International,Instrumental,113271,93917
1,Instrumental,International,133440,80696
1,International,Rock,54443,55714
1,Electronic,Pop,108525,127181
1,Rock,Experimental,107506,74391
1,International,Experimental,113276,44354
0,Folk,Folk,116706,12046
0,Experimental,Experimental,74391,8416
1,Experimental,Rock,69002,7495
1,Folk,Electronic,81085,84264
1,Experimental,Electronic,38893,73344
0,Hip-Hop,Hip-Hop,71230,71253
1,Electronic,Instrumental,127263,20366
1,Rock,Experimental,40984,83960
1,Pop,Folk,55288,93704
1,Hip-Hop,Instrumental,108495,75436
1,Folk,Electronic,58135,99135
1,Folk,International,47865,54442
1,Folk,International,116456,14602
1,Electronic,Hip-Hop,26651,64516
1,International,Instrumental,115269,120773
0,Pop,Pop,138062,67760
1,Experimental,International,135054,33422
1,Electronic,International,21422,38777
1,International,Rock,36273,96935
1,Instrumental,Hip-Hop,126885,71252
1,Folk,Hip-Hop,125192,78849
1,Hip-Hop,Electronic,110772,116878
0,Experimental,Experimental,20424,40161
1,Experimental,Hip-Hop,118195,89178
1,Electronic,Instrumental,21422,97283
1,Folk,Pop,45517,59449
1,Electronic,Rock,114282,35537
0,International,International,113276,152254
1,Electronic,Hip-Hop,108339,123440
1,Pop,Hip-Hop,126362,89178
1,Instrumental,Folk,123468,78213
1,Instrumental,Rock,113789,114397
1,Experimental,International,134631,51992
1,Instrumental,Hip-Hop,126717,144170
1,Electronic,Experimental,121452,139330
1,International,Folk,115271,126748
1,Experimental,Rock,18112,91455
1,Instrumental,Electronic,120771,97961
1,Instrumental,Folk,133551,81085
1,Hip-Hop,Electronic,64516,71508
1,Rock,Instrumental,106877,52446
1,Instrumental,Electronic,130991,99135
1,International,Instrumental,131941,133551
1,International,Rock,115271,120518
0,Rock,Rock,112734,120518
1,Instrumental,Experimental,126885,83960
1,Rock,Pop,114413,86634
1,Rock,Hip-Hop,138060,146724
1,Instrumental,Rock,120771,137998
1,Hip-Hop,International,107020,27194
1,Instrumental,Pop,141290,41820
1,Instrumental,Experimental,116467,92565
1,Folk,Pop,12986,85956
1,Rock,Electronic,14742,27406
1,Folk,International,84157,98300
1,Folk,Electronic,150063,64538
1,Hip-Hop,Pop,34167,67760
1,Hip-Hop,Electronic,109686,99135
1,Folk,Pop,140790,148585
1,Hip-Hop,Rock,17496,40984
1,Rock,Instrumental,106567,75433
1,Instrumental,International,123484,38821
1,Pop,Folk,67760,72046
1,International,Rock,53724,88900
1,International,Experimental,59664,7379
1,Instrumental,Electronic,130993,73344
1,Experimental,Pop,104434,69182
0,Experimental,Experimental,68573,86081
1,Hip-Hop,Folk,11777,126786
1,International,Instrumental,53302,80515
0,Electronic,Electronic,112490,55782
0,Pop,Pop,142551,32328
1,Folk,Pop,126778,129372
1,Rock,Electronic,106948,93940
1,Experimental,Hip-Hop,134643,71253
0,Electronic,Electronic,116880,144592
1,Instrumental,Rock,125612,42310
1,International,Electronic,25802,73565
1,Rock,Experimental,14742,74380
1,International,Folk,131941,134981
1,Pop,Rock,126362,48015
1,Pop,Experimental,68355,86140
1,Electronic,Hip-Hop,115722,91309
1,Rock,Hip-Hop,120518,89860
1,Folk,Experimental,131900,29744
1,Folk,International,85438,91183
1,Instrumental,Experimental,118068,46238
1,Hip-Hop,Rock,108837,6788
1,Hip-Hop,Rock,91312,91455
1,Instrumental,International,116099,6396
1,Instrumental,International,128887,27194
1,Experimental,Rock,148,87151
0,Electronic,Electronic,104284,85291
1,Folk,International,104008,134935
0,Instrumental,Instrumental,118068,139777
1,Folk,Instrumental,116451,75433
1,International,Electronic,115271,84264
1,Hip-Hop,Rock,24424,48015
1,Hip-Hop,Folk,11777,136134
1,Experimental,International,125239,91183
0,Experimental,Experimental,134631,44853
0,Rock,Rock,122088,16819
0,Folk,Folk,127190,131900
1,Instrumental,Pop,133438,85956
1,Folk,Experimental,116456,88486
1,Experimental,Pop,64861,87190
1,Experimental,Hip-Hop,118000,146724
1,Experimental,Instrumental,112781,120328
1,Instrumental,Pop,133449,85596
1,Electronic,International,115722,51992
1,Electronic,Pop,116878,68355
1,Rock,Pop,13325,27550
1,Rock,International,1270,14602
1,Electronic,Instrumental,73344,95725
1,Electronic,Experimental,124917,86081
1,Folk,Pop,126786,127298
1,Pop,Folk,11198,88858
1,Experimental,International,7393,98300
1,Electronic,Folk,115722,68852
1,Hip-Hop,Instrumental,6610,80518
1,Rock,Experimental,256,48863
1,Hip-Hop,Pop,123440,69182
1,Instrumental,Hip-Hop,110652,146724
1,Rock,Pop,107506,39661
1,Instrumental,Rock,123484,26638
1,Instrumental,Electronic,133551,21422
1,Hip-Hop,Rock,78984,91455
1,Hip-Hop,Pop,17496,96944
0,Experimental,Experimental,124870,7379
0,Folk,Folk,136134,212
1,Folk,International,126778,43589
1,Rock,Hip-Hop,110410,24424
1,International,Rock,38777,75785
1,Pop,Rock,37324,3766
0,Pop,Pop,22478,53591
1,Rock,Experimental,112734,40122
1,Instrumental,International,120302,80773
0,Pop,Pop,39530,62449
1,Instrumental,Folk,125612,129439
1,Rock,Folk,50448,76437
1,Instrumental,Pop,108021,59449
1,International,Electronic,25802,55782
1,Experimental,Folk,92887,93075
1,Hip-Hop,Folk,14391,54297
1,Rock,Experimental,126670,127155
1,Pop,Rock,39661,72290
1,Pop,Rock,107046,114413
1,Experimental,Instrumental,102092,125612
1,Hip-Hop,Instrumental,11777,80518
1,Instrumental,Experimental,121661,134643
1,Rock,International,138060,36273
0,Pop,Pop,127298,39658
1,Hip-Hop,International,150288,4102
1,Rock,Electronic,141878,99135
1,Electronic,Instrumental,21167,80518
1,Rock,Experimental,57500,74380
0,Rock,Rock,120518,256
0,International,International,131950,73768
1,Pop,Experimental,111389,112781
1,Folk,Instrumental,129439,130991
1,Instrumental,Hip-Hop,75429,89178
1,Rock,Pop,114397,77564
1,Pop,Electronic,120188,84198
1,International,Instrumental,113271,118068
1,Instrumental,Experimental,126717,92887
0,Folk,Folk,4017,93075
1,Pop,Experimental,54666,70005
1,Instrumental,International,133561,14602
1,Rock,Pop,122088,126103
1,Experimental,International,119063,51992
1,International,Pop,24747,87190
1,Electronic,Pop,125999,126426
1,Instrumental,Experimental,120302,70005
0,Experimental,Experimental,141972,40122
0,Instrumental,Instrumental,114006,122621
1,International,Instrumental,107184,116099
1,Pop,Electronic,120189,21422
1,International,Folk,43589,72046
1,Rock,Experimental,35537,74391
1,International,Hip-Hop,134935,36985
1,Electronic,Hip-Hop,116880,34167
1,Experimental,Electronic,112781,73344
1,Folk,Instrumental,113359,133440
1,Folk,Pop,127190,127298
1,Electronic,Folk,110103,126489
1,International,Instrumental,117942,128887
1,Hip-Hop,Folk,11777,91933
0,Rock,Rock,37592,6788
1,Rock,Pop,114397,85596
1,Pop,Experimental,39658,92887
1,Electronic,Folk,114062,126489
1,Experimental,International,135054,33070
1,Instrumental,Electronic,119895,27406
1,Electronic,International,57417,91183
1,Instrumental,International,139003,14602
1,Electronic,Hip-Hop,69193,98573
1,Experimental,Electronic,113203,147191
0,Pop,Pop,11198,67357
1,Electronic,Instrumental,121452,123484
1,Pop,Experimental,11198,44799
1,Rock,Experimental,112733,44853
1,Experimental,Hip-Hop,44853,98573
1,Folk,International,12058,98656
1,Experimental,Rock,615,99260
1,Instrumental,Hip-Hop,120773,130710
1,Rock,Experimental,19187,86140
1,Instrumental,Folk,121661,47662
1,Hip-Hop,Rock,11791,91455
1,Folk,International,116456,60548
1,Folk,Experimental,78213,9721
1,Electronic,Folk,104283,131900
1,Instrumental,Electronic,103519,26651
1,International,Electronic,107184,40725
1,Hip-Hop,Experimental,36985,44799
1,Folk,Hip-Hop,113359,144170
1,International,Folk,54443,61012
1,Folk,Hip-Hop,40244,71252
1,International,Instrumental,24747,80515
1,Folk,Rock,10381,114397
1,Pop,International,52393,62189
0,Rock,Rock,122088,88900
1,International,Pop,24747,27802
1,Electronic,International,144592,98348
1,Experimental,Hip-Hop,7393,78849
1,Experimental,Instrumental,134094,81782
1,Folk,Hip-Hop,73675,98617
0,Electronic,Electronic,13708,40845
1,Instrumental,Electronic,133971,99135
1,International,Pop,4233,85956
1,Folk,International,140790,54443
1,Electronic,Folk,104284,107571
1,International,Pop,53724,91158
1,International,Pop,117942,39658
1,Folk,International,125192,31888
1,International,Folk,131941,88858
1,Instrumental,Pop,122631,22478
0,Rock,Rock,16819,83791
1,Instrumental,Pop,113789,55289
1,Instrumental,International,133551,4102
0,Experimental,Experimental,102092,44799
1,Instrumental,Hip-Hop,116467,123968
1,Instrumental,International,110652,38777
1,Folk,Rock,12046,32081
1,Folk,Hip-Hop,104008,71691
1,International,Folk,27194,53589
1,Pop,Hip-Hop,107046,24428
1,Rock,Pop,83791,87190
1,Rock,Experimental,55714,80611
0,Pop,Pop,32336,85956
1,Rock,Experimental,131657,74371
1,Rock,Experimental,256,38893
1,Electronic,Experimental,84198,9721
1,Electronic,Pop,21422,55288
1,Rock,Folk,26638,88879
1,Folk,Experimental,212,64861
1,Folk,Electronic,12986,69193
1,Folk,Experimental,10381,127155
1,Experimental,Folk,128879,131900
1,Electronic,Rock,84264,87151
1,Hip-Hop,International,147267,59657
1,International,Hip-Hop,43594,89860
1,Electronic,Experimental,124917,44799
1,International,Pop,38821,67760
1,Pop,Instrumental,108461,93917
1,International,Experimental,152254,24217
1,Pop,International,127298,129874
1,Electronic,Pop,125999,27802
1,Experimental,Rock,139330,87151
1,Folk,International,3708,62188
0,Rock,Rock,70402,88900
1,Hip-Hop,Pop,108495,22478
1,International,Rock,33070,3766
1,Pop,Electronic,32328,69732
1,Electronic,Pop,110690,142551
1,Pop,Hip-Hop,27550,36985
1,Experimental,Hip-Hop,44853,75749
1,Electronic,Folk,116880,12052
1,Pop,Electronic,54666,57417
1,International,Rock,142569,6788
0,Hip-Hop,Hip-Hop,108495,37416
1,Experimental,Pop,44853,55288
1,Instrumental,Electronic,133551,85291
1,Instrumental,Folk,120773,85967
1,International,Folk,43594,67764
1,Hip-Hop,Rock,146152,37592
1,Rock,Instrumental,74908,97283
0,Instrumental,Instrumental,130991,80515
1,Electronic,Instrumental,133024,133971
1,Instrumental,Experimental,126018,48863
1,International,Hip-Hop,25802,75393
0,Rock,Rock,112734,62337
1,Pop,Hip-Hop,50272,72468
1,Instrumental,Experimental,139003,46238
1,Hip-Hop,Instrumental,72468,75433
1,Electronic,Rock,140260,57500
1,Instrumental,Folk,126018,134981
0,Folk,Folk,107571,12046
1,Rock,Electronic,3766,57417
1,Pop,Experimental,62751,92887
1,Electronic,Folk,21422,78213
0,Hip-Hop,Hip-Hop,12526,71691
1,Electronic,International,121452,134935
0,Rock,Rock,137593,70402
1,International,Pop,33422,77564
1,Rock,Pop,16819,59449
1,Hip-Hop,Experimental,150288,68549
1,Instrumental,International,114006,27194
1,International,Pop,115269,46736
0,Pop,Pop,126406,50272
1,International,Folk,53302,68854
1,International,Pop,4102,90589
1,Folk,Pop,12046,55289
1,International,Rock,152254,96935
1,Hip-Hop,Experimental,14391,7379
1,Rock,Folk,143220,85967
1,Hip-Hop,International,103800,107184
1,Pop,Hip-Hop,142551,149118
1,Electronic,Instrumental,40725,75433
